,R,T,m,s,mutations,survival_mean,survival_var,absorption,fixation,generations,organism_count,l,correlation_length,correlation_time,seed,dfit,N,k,b,files,creature
1,13.0,10.0,0.10327426164066704,0.015431504956230404,4.0,10000.0,0.0,0.00035087719298245617,1.0,35.0,2.0,64.0,15.0,1000.0,290.0,0.0,1000.0,1.0,1.0,two_depletion_nutrient_B_s290l64L15T1000N1000_c2_parameters.csv,c2
1,16.356792727265162,5.186794745546233,0.07619962232442441,0.016490867635215827,423.0,248.1,1721.0900000000001,0.00035087719298245617,1.0,1178.0,2.0,64.0,15.0,10000.0,217.0,16.279666666667026,100.0,1.0,1.0,two_depletion_nutrient_B_s217l64L15T10000N100_c2_parameters.csv,c2
1,14.685328376064263,7.893110538503395,0.12573797584230653,0.016870553306146865,7.0,9004.2,8924558.760000002,0.00035087719298245617,2.0,49.0,2.0,64.0,30.0,1000.0,73.0,0.0,10.0,1.0,1.0,two_depletion_nutrient_B_s73l64L30T1000N10_c2_parameters.csv,c2
1,32.57010803680249,5.696846884482982,0.05288982083655563,0.05248891139842101,230.0,9038.1,8327264.49,0.00035087719298245617,1.0,552.0,2.0,64.0,30.0,10000.0,593.0,0.0,100000.0,1.0,1.0,two_depletion_nutrient_B_s593l64L30T10000N100000_c2_parameters.csv,c2
1,13.0,10.54964804255235,0.12648480719946228,0.021347660573376573,6.0,10000.0,0.0,0.00035087719298245617,1.0,50.0,2.0,64.0,30.0,1000.0,432.0,0.0,10000.0,1.0,1.0,two_depletion_nutrient_B_s432l64L30T1000N10000_c1_parameters.csv,c1
1,14.930478358474378,11.606808608664474,0.13096280229380444,0.018317575311194382,6.0,10000.0,0.0,0.00035087719298245617,1.0,24.0,2.0,64.0,15.0,500.0,15.0,0.0,10.0,1.0,1.0,two_depletion_nutrient_B_s15l64L15T500N10_c2_parameters.csv,c2
1,13.0,10.0,0.14326008586256236,0.02145010100792835,3.0,10000.0,0.0,0.00035087719298245617,1.0,31.0,2.0,64.0,20.0,500.0,149.0,0.0,100.0,1.0,1.0,two_depletion_nutrient_B_s149l64L20T500N100_c1_parameters.csv,c1
1,11.927580687058539,9.597404199364927,0.1179722845290581,0.015,5.0,10000.0,0.0,0.00035087719298245617,1.0,32.0,2.0,64.0,15.0,500.0,134.0,0.0,100.0,1.0,1.0,two_depletion_nutrient_B_s134l64L15T500N100_c2_parameters.csv,c2
1,13.0,10.0,0.1221921954876771,0.01772073746964008,4.0,9008.5,8847650.25,0.00035087719298245617,1.0,11.0,2.0,64.0,20.0,1000.0,306.0,0.0,1000.0,1.0,1.0,two_depletion_nutrient_B_s306l64L20T1000N1000_c2_parameters.csv,c2
1,13.113019293198269,8.118653085514067,0.12120110756182566,0.015,9.0,10000.0,0.0,0.00035087719298245617,2.0,43.0,2.0,64.0,20.0,1000.0,61.0,0.0,10.0,1.0,1.0,two_depletion_nutrient_B_s61l64L20T1000N10_c1_parameters.csv,c1
1,13.0,11.997812165523573,0.13047812183286786,0.020647613959724736,5.0,10000.0,0.0,0.00035087719298245617,1.0,35.0,2.0,64.0,15.0,1000.0,297.0,0.0,1000.0,1.0,1.0,two_depletion_nutrient_B_s297l64L15T1000N1000_c2_parameters.csv,c2
1,13.424304463775876,10.0,0.11438401308835998,0.017650315964304195,4.0,10000.0,0.0,0.00035087719298245617,5.0,29.0,2.0,64.0,20.0,500.0,385.0,0.0,10000.0,1.0,1.0,two_depletion_nutrient_B_s385l64L20T500N10000_c2_parameters.csv,c2
1,10.917641901901847,9.124945795710554,0.13576084098725735,0.02035894333740002,8.0,10000.0,0.0,0.00035087719298245617,1.0,26.0,2.0,64.0,15.0,1000.0,58.0,0.0,10.0,1.0,1.0,two_depletion_nutrient_B_s58l64L15T1000N10_c1_parameters.csv,c1
1,60.23835241092887,8.990357335365369,0.0795721016518381,0.024763153306106706,401.0,8620.4,5154311.840000001,0.00035087719298245617,3.0,944.0,2.0,64.0,20.0,10000.0,582.0,-14.866666666665878,100000.0,1.0,1.0,two_depletion_nutrient_B_s582l64L20T10000N100000_c1_parameters.csv,c1
1,17.043324058560366,39.51890492322873,0.03937343060550485,0.014889759615769297,286.0,9438.3,1665983.6099999999,0.00035087719298245617,7.0,777.0,2.0,64.0,20.0,10000.0,220.0,-14.092000000001462,100.0,1.0,1.0,two_depletion_nutrient_B_s220l64L20T10000N100_c1_parameters.csv,c1
1,14.217046205185767,10.0,0.12152917058292717,0.01599538341579684,6.0,10000.0,0.0,0.00035087719298245617,1.0,58.0,2.0,64.0,10.0,500.0,1.0,0.0,10.0,1.0,1.0,two_depletion_nutrient_B_s1l64L10T500N10_c1_parameters.csv,c1
1,13.0,10.350255061115515,0.1363365751909843,0.021849471878409167,6.0,10000.0,0.0,0.00035087719298245617,1.0,23.0,2.0,64.0,20.0,500.0,386.0,0.0,10000.0,1.0,1.0,two_depletion_nutrient_B_s386l64L20T500N10000_c2_parameters.csv,c2
1,13.0,8.860607187005163,0.12161730511677185,0.015,3.0,9004.7,8915598.809999999,0.00035087719298245617,9.0,18.0,2.0,64.0,10.0,1000.0,161.0,0.0,100.0,1.0,1.0,two_depletion_nutrient_B_s161l64L10T1000N100_c1_parameters.csv,c1
1,13.442727124071075,9.752864483317609,0.11781341526921325,0.015,5.0,10000.0,0.0,0.00035087719298245617,1.0,27.0,2.0,64.0,30.0,1000.0,430.0,0.0,10000.0,1.0,1.0,two_depletion_nutrient_B_s430l64L30T1000N10000_c1_parameters.csv,c1
1,13.500507903949435,15.799099840535503,0.08804743959301228,0.028370839402322903,176.0,289.6,3500.04,0.00035087719298245617,0.0,605.0,2.0,64.0,10.0,10000.0,445.0,-4.4065686211615684,10000.0,1.0,1.0,two_depletion_nutrient_B_s445l64L10T10000N10000_c2_parameters.csv,c2
1,3.2304803801852477,3.719390659684342,0.10307086426026525,0.021030002747167903,292.0,126.4,718.4399999999999,0.00035087719298245617,0.0,837.0,2.0,64.0,10.0,10000.0,87.0,-0.07800000000008822,10.0,1.0,1.0,two_depletion_nutrient_B_s87l64L10T10000N10_c2_parameters.csv,c2
1,14.289405295359316,10.0,0.10097381888212437,0.015,6.0,10000.0,0.0,0.00035087719298245617,1.0,90.0,2.0,64.0,10.0,1000.0,287.0,0.0,1000.0,1.0,1.0,two_depletion_nutrient_B_s287l64L10T1000N1000_c2_parameters.csv,c2
1,4.915602555271097,14.422594576326148,0.01739928352567447,0.006602059269946453,344.0,2717.8,13549730.76,0.00035087719298245617,17.0,1077.0,2.0,64.0,15.0,10000.0,578.0,-6.009333333333643,100000.0,1.0,1.0,two_depletion_nutrient_B_s578l64L15T10000N100000_c1_parameters.csv,c1
1,20.725534762443665,5.443490099455639,0.1375416221381225,0.1575356014860235,506.0,9064.6,7874758.4399999995,0.00035087719298245617,3.0,1154.0,2.0,64.0,20.0,10000.0,588.0,-14.75000000000091,100000.0,1.0,1.0,two_depletion_nutrient_B_s588l64L20T10000N100000_c1_parameters.csv,c1
1,13.0,12.039209989340886,0.1099146945708018,0.015,5.0,10000.0,0.0,0.00035087719298245617,1.0,31.0,2.0,64.0,20.0,500.0,149.0,0.0,100.0,1.0,1.0,two_depletion_nutrient_B_s149l64L20T500N100_c2_parameters.csv,c2
1,13.0,8.73112215953865,0.12427398171763773,0.015,3.0,9010.0,8820900.0,0.00035087719298245617,4.0,30.0,2.0,64.0,15.0,500.0,492.0,0.0,100000.0,1.0,1.0,two_depletion_nutrient_B_s492l64L15T500N100000_c1_parameters.csv,c1
1,15.410272914324588,7.969200233914524,0.12306959545443348,0.015,4.0,9006.3,8886957.209999999,0.00035087719298245617,3.0,24.0,2.0,64.0,30.0,1000.0,559.0,0.0,100000.0,1.0,1.0,two_depletion_nutrient_B_s559l64L30T1000N100000_c2_parameters.csv,c2
1,13.0,10.0,0.11275576061391167,0.014607308254872737,3.0,10000.0,0.0,0.00035087719298245617,9.0,23.0,2.0,64.0,15.0,1000.0,292.0,0.0,1000.0,1.0,1.0,two_depletion_nutrient_B_s292l64L15T1000N1000_c1_parameters.csv,c1
1,17.664649780646446,10.0,0.1229559812796947,0.016514331313477296,5.0,10000.0,0.0,0.00035087719298245617,1.0,28.0,2.0,64.0,15.0,500.0,136.0,0.0,100.0,1.0,1.0,two_depletion_nutrient_B_s136l64L15T500N100_c2_parameters.csv,c2
1,12.246824846586788,10.0,0.12412670605865841,0.016509172432030747,3.0,9005.4,8903062.44,0.00035087719298245617,1.0,26.0,2.0,64.0,30.0,500.0,278.0,0.0,1000.0,1.0,1.0,two_depletion_nutrient_B_s278l64L30T500N1000_c2_parameters.csv,c2
1,14.00078281462413,8.802282891841436,0.11977298433887677,0.018315593308250794,7.0,10000.0,0.0,0.00035087719298245617,1.0,31.0,2.0,64.0,15.0,500.0,251.0,0.0,1000.0,1.0,1.0,two_depletion_nutrient_B_s251l64L15T500N1000_c1_parameters.csv,c1
1,16.816990420259064,10.14843041218659,0.11404501492067096,0.015,8.0,10000.0,0.0,0.00035087719298245617,1.0,44.0,2.0,64.0,30.0,500.0,32.0,0.0,10.0,1.0,1.0,two_depletion_nutrient_B_s32l64L30T500N10_c2_parameters.csv,c2
1,13.0,10.0,0.13051908876087986,0.019276254322471657,3.0,9006.5,8883380.25,0.00035087719298245617,9.0,18.0,2.0,64.0,10.0,1000.0,161.0,0.0,100.0,1.0,1.0,two_depletion_nutrient_B_s161l64L10T1000N100_c2_parameters.csv,c2
1,10.717338289222461,4.788173388147927,0.14526458833876343,0.04379267639437447,110.0,156.5,349.25,0.00035087719298245617,0.0,601.0,2.0,64.0,10.0,10000.0,82.0,0.05467859416981469,10.0,1.0,1.0,two_depletion_nutrient_B_s82l64L10T10000N10_c2_parameters.csv,c2
1,26.00458138169327,18.111459592469167,0.0759153674122572,0.012397572988698419,280.0,2603.0,12914437.2,0.00035087719298245617,0.0,694.0,2.0,64.0,15.0,10000.0,99.0,0.40754474794562157,10.0,1.0,1.0,two_depletion_nutrient_B_s99l64L15T10000N10_c1_parameters.csv,c1
1,13.0,11.013101928976043,0.13499072873458426,0.02070193632286388,4.0,10000.0,0.0,0.00035087719298245617,1.0,21.0,2.0,64.0,10.0,1000.0,165.0,0.0,100.0,1.0,1.0,two_depletion_nutrient_B_s165l64L10T1000N100_c1_parameters.csv,c1
1,16.30354626813155,10.0,0.11597866681966536,0.015,5.0,10000.0,0.0,0.00035087719298245617,1.0,38.0,2.0,64.0,15.0,500.0,497.0,0.0,100000.0,1.0,1.0,two_depletion_nutrient_B_s497l64L15T500N100000_c2_parameters.csv,c2
1,14.91729036498535,9.117563511981597,0.15229922208144503,0.021824052029394803,8.0,10000.0,0.0,0.00035087719298245617,1.0,37.0,2.0,64.0,10.0,500.0,7.0,0.0,10.0,1.0,1.0,two_depletion_nutrient_B_s7l64L10T500N10_c2_parameters.csv,c2
1,10.579757939372321,14.899230675708464,0.07690664852114958,0.016708272656928598,258.0,209.1,847.49,0.00035087719298245617,1.0,770.0,2.0,64.0,15.0,10000.0,93.0,7.423394940160506,10.0,1.0,1.0,two_depletion_nutrient_B_s93l64L15T10000N10_c2_parameters.csv,c2
1,13.0,10.0,0.11079480927127194,0.014335595212276618,3.0,10000.0,0.0,0.00035087719298245617,1.0,26.0,2.0,64.0,15.0,1000.0,53.0,0.0,10.0,1.0,1.0,two_depletion_nutrient_B_s53l64L15T1000N10_c2_parameters.csv,c2
1,13.0,10.0,0.13296512783708492,0.01815017651910412,4.0,10000.0,0.0,0.00035087719298245617,3.0,24.0,2.0,64.0,30.0,1000.0,319.0,0.0,1000.0,1.0,1.0,two_depletion_nutrient_B_s319l64L30T1000N1000_c1_parameters.csv,c1
1,10.721683054924824,8.43345559931974,0.043318425112544606,0.03967161081074216,149.0,10000.0,0.0,0.00035087719298245617,17.0,989.0,2.0,64.0,15.0,10000.0,571.0,0.0,100000.0,1.0,1.0,two_depletion_nutrient_B_s571l64L15T10000N100000_c2_parameters.csv,c2
1,13.0,10.0,0.10566696135900065,0.015,2.0,10000.0,0.0,0.00035087719298245617,8.0,23.0,2.0,64.0,15.0,500.0,495.0,0.0,100000.0,1.0,1.0,two_depletion_nutrient_B_s495l64L15T500N100000_c2_parameters.csv,c2
1,14.635856064486937,9.025733115718959,0.11821649064991331,0.018056858127541837,10.0,10000.0,0.0,0.00035087719298245617,1.0,50.0,2.0,64.0,15.0,500.0,494.0,0.0,100000.0,1.0,1.0,two_depletion_nutrient_B_s494l64L15T500N100000_c2_parameters.csv,c2
1,13.0,9.646841786474305,0.11623878953095643,0.01681406129831661,5.0,10000.0,0.0,0.00035087719298245617,1.0,43.0,2.0,64.0,30.0,1000.0,194.0,0.0,100.0,1.0,1.0,two_depletion_nutrient_B_s194l64L30T1000N100_c1_parameters.csv,c1
1,16.258590440709355,11.16897792595531,0.07336292093747275,0.026514819259885806,139.0,10000.0,0.0,0.00035087719298245617,11.0,311.0,2.0,64.0,30.0,10000.0,358.0,0.0,1000.0,1.0,1.0,two_depletion_nutrient_B_s358l64L30T10000N1000_c2_parameters.csv,c2
1,13.0,10.0,0.12262491183861046,0.019665679094469143,4.0,10000.0,0.0,0.00035087719298245617,1.0,21.0,2.0,64.0,15.0,500.0,10.0,0.0,10.0,1.0,1.0,two_depletion_nutrient_B_s10l64L15T500N10_c2_parameters.csv,c2
1,27.982124646813777,5.082441990114278,0.05007951211689195,0.020966570309145283,565.0,1203.1,8603911.889999999,0.00035087719298245617,0.0,997.0,2.0,64.0,20.0,10000.0,221.0,1.7983333333333462,100.0,1.0,1.0,two_depletion_nutrient_B_s221l64L20T10000N100_c1_parameters.csv,c1
1,9.208362680735922,42.45692481055978,0.040302386813165746,0.0539244429194642,109.0,10000.0,0.0,0.00035087719298245617,2.0,514.0,2.0,64.0,30.0,10000.0,231.0,0.0,100.0,1.0,1.0,two_depletion_nutrient_B_s231l64L30T10000N100_c2_parameters.csv,c2
1,60.27030675507123,3.4391587364085634,0.06862559300564595,0.017885820357470418,231.0,218.8,1395.16,0.00035087719298245617,0.0,692.0,2.0,64.0,10.0,10000.0,84.0,2.0527138048923916,10.0,1.0,1.0,two_depletion_nutrient_B_s84l64L10T10000N10_c1_parameters.csv,c1
1,15.791788547055788,9.29950617050726,0.13434384377550726,0.018731956860315663,6.0,9007.5,8865506.25,0.00035087719298245617,4.0,148.0,2.0,64.0,10.0,1000.0,405.0,0.0,10000.0,1.0,1.0,two_depletion_nutrient_B_s405l64L10T1000N10000_c1_parameters.csv,c1
1,11.753195409574813,8.13175078095519,0.12288722668664057,0.015,7.0,8010.9,15826093.290000001,0.00035087719298245617,18.0,47.0,2.0,64.0,20.0,1000.0,186.0,0.0,100.0,1.0,1.0,two_depletion_nutrient_B_s186l64L20T1000N100_c1_parameters.csv,c1
1,15.110780879680776,10.984854948920827,0.12069840189542808,0.015,6.0,10000.0,0.0,0.00035087719298245617,2.0,35.0,2.0,64.0,10.0,500.0,5.0,0.0,10.0,1.0,1.0,two_depletion_nutrient_B_s5l64L10T500N10_c2_parameters.csv,c2
1,10.723701438324674,8.303405287079599,0.11163126404888936,0.015,4.0,10000.0,0.0,0.00035087719298245617,0.0,17.0,2.0,64.0,10.0,1000.0,45.0,0.0,10.0,1.0,1.0,two_depletion_nutrient_B_s45l64L10T1000N10_c1_parameters.csv,c1
1,13.0,8.854188596615847,0.12461052561626228,0.015874339845041767,4.0,10000.0,0.0,0.00035087719298245617,3.0,40.0,2.0,64.0,30.0,500.0,34.0,0.0,10.0,1.0,1.0,two_depletion_nutrient_B_s34l64L30T500N10_c1_parameters.csv,c1
1,13.090613751206028,10.0,0.12910197629660525,0.017989922875738563,4.0,9005.2,8906643.36,0.00035087719298245617,1.0,36.0,2.0,64.0,20.0,1000.0,308.0,0.0,1000.0,1.0,1.0,two_depletion_nutrient_B_s308l64L20T1000N1000_c1_parameters.csv,c1
1,13.25735978683394,9.025554907177272,0.13348193270635308,0.018273389479081772,10.0,10000.0,0.0,0.00035087719298245617,1.0,44.0,2.0,64.0,20.0,500.0,266.0,0.0,1000.0,1.0,1.0,two_depletion_nutrient_B_s266l64L20T500N1000_c1_parameters.csv,c1
1,13.0,10.0,0.1192636636331188,0.015,2.0,9008.0,8856576.0,0.00035087719298245617,1.0,25.0,2.0,64.0,10.0,1000.0,282.0,0.0,1000.0,1.0,1.0,two_depletion_nutrient_B_s282l64L10T1000N1000_c2_parameters.csv,c2
1,7.515947561316241,17.74733256681644,0.02890858841788616,0.017877742328464622,339.0,9170.5,6192632.25,0.00035087719298245617,5.0,906.0,2.0,64.0,30.0,10000.0,119.0,-10.8123333333333,10.0,1.0,1.0,two_depletion_nutrient_B_s119l64L30T10000N10_c1_parameters.csv,c1
1,14.262072363932216,6.5933564080055,0.1383127453372873,0.020273583858008714,7.0,10000.0,0.0,0.00035087719298245617,18.0,47.0,2.0,64.0,20.0,1000.0,186.0,0.0,100.0,1.0,1.0,two_depletion_nutrient_B_s186l64L20T1000N100_c2_parameters.csv,c2
1,3.513812483760749,11.866660000297589,0.0602145299272806,0.05245804822666105,358.0,9110.8,7116089.76,0.00035087719298245617,4.0,901.0,2.0,64.0,30.0,10000.0,596.0,0.0,100000.0,1.0,1.0,two_depletion_nutrient_B_s596l64L30T10000N100000_c1_parameters.csv,c1
1,19.63073820703774,100.69226229856842,0.05401760334942863,0.045991022440925226,185.0,10000.0,0.0,0.00035087719298245617,1.0,468.0,2.0,64.0,15.0,10000.0,574.0,0.0,100000.0,1.0,1.0,two_depletion_nutrient_B_s574l64L15T10000N100000_c1_parameters.csv,c1
1,13.555827245634784,8.881636448945459,0.15,0.022982376921572047,6.0,10000.0,0.0,0.00035087719298245617,1.0,30.0,2.0,64.0,15.0,1000.0,416.0,0.0,10000.0,1.0,1.0,two_depletion_nutrient_B_s416l64L15T1000N10000_c2_parameters.csv,c2
1,10.546266790594224,5.04113580419577,0.024767013789950294,0.021187173721134482,208.0,9020.7,8631256.41,0.00035087719298245617,3.0,574.0,2.0,64.0,10.0,10000.0,326.0,0.0,1000.0,1.0,1.0,two_depletion_nutrient_B_s326l64L10T10000N1000_c2_parameters.csv,c2
1,6.535637987555078,39.17422544948264,0.032898982300166045,0.030167545253043274,423.0,10000.0,0.0,0.00035087719298245617,7.0,1055.0,2.0,64.0,10.0,10000.0,86.0,-16.56100000000015,10.0,1.0,1.0,two_depletion_nutrient_B_s86l64L10T10000N10_c1_parameters.csv,c1
1,3.3455279434484217,5.607846603462727,0.062218894812645566,0.01707597527816226,692.0,232.3,5994.209999999999,0.00035087719298245617,0.0,1139.0,2.0,64.0,15.0,10000.0,333.0,3.4475000000001046,1000.0,1.0,1.0,two_depletion_nutrient_B_s333l64L15T10000N1000_c1_parameters.csv,c1
1,3.7396056459745477,5.411034255339387,0.09179205091809294,0.02467294288985126,200.0,4580.0,19847848.6,0.00035087719298245617,0.0,625.0,2.0,64.0,30.0,10000.0,112.0,-0.07719693304102293,10.0,1.0,1.0,two_depletion_nutrient_B_s112l64L30T10000N10_c2_parameters.csv,c2
1,13.070763059938486,9.011009940471828,0.15,0.02495414980270565,10.0,10000.0,0.0,0.00035087719298245617,1.0,48.0,2.0,64.0,30.0,500.0,151.0,0.0,100.0,1.0,1.0,two_depletion_nutrient_B_s151l64L30T500N100_c2_parameters.csv,c2
1,37.79282989129823,6.945634462441081,0.13319706575767037,0.021279326620116747,224.0,282.2,5248.96,0.00035087719298245617,0.0,612.0,2.0,64.0,30.0,10000.0,117.0,-0.03492711053104358,10.0,1.0,1.0,two_depletion_nutrient_B_s117l64L30T10000N10_c1_parameters.csv,c1
1,6.341529407132995,3.822281135136356,0.05757425311661051,0.07669622080824247,252.0,10000.0,0.0,0.00035087719298245617,2.0,676.0,2.0,64.0,20.0,10000.0,108.0,-15.910247495783096,10.0,1.0,1.0,two_depletion_nutrient_B_s108l64L20T10000N10_c1_parameters.csv,c1
1,5.674689071024723,12.47401534117461,0.038732544255689186,0.041124948950971116,272.0,10000.0,0.0,0.00035087719298245617,4.0,887.0,2.0,64.0,15.0,10000.0,210.0,-16.440999999999804,100.0,1.0,1.0,two_depletion_nutrient_B_s210l64L15T10000N100_c1_parameters.csv,c1
1,10.950512330168838,10.0,0.1264845644018896,0.017881406037733194,5.0,9004.9,8912016.09,0.00035087719298245617,4.0,18.0,2.0,64.0,20.0,1000.0,307.0,0.0,1000.0,1.0,1.0,two_depletion_nutrient_B_s307l64L20T1000N1000_c2_parameters.csv,c2
1,66.8782606863359,7.600488848948611,0.07976215926965763,0.07548375223540159,168.0,10000.0,0.0,0.00035087719298245617,10.0,761.0,2.0,64.0,10.0,10000.0,323.0,0.0,1000.0,1.0,1.0,two_depletion_nutrient_B_s323l64L10T10000N1000_c1_parameters.csv,c1
1,13.500862668679728,8.02290531917513,0.12581818496256905,0.017568113091484944,7.0,10000.0,0.0,0.00035087719298245617,1.0,31.0,2.0,64.0,10.0,500.0,2.0,0.0,10.0,1.0,1.0,two_depletion_nutrient_B_s2l64L10T500N10_c1_parameters.csv,c1
1,12.147407933788644,11.173807076354823,0.1259084794110655,0.01672923160801487,6.0,10000.0,0.0,0.00035087719298245617,2.0,54.0,2.0,64.0,30.0,500.0,154.0,0.0,100.0,1.0,1.0,two_depletion_nutrient_B_s154l64L30T500N100_c1_parameters.csv,c1
1,11.154966118251464,5.613647540144036,0.046878267319506686,0.059779700581063085,136.0,10000.0,0.0,0.00035087719298245617,1.0,550.0,2.0,64.0,15.0,10000.0,92.0,0.0,10.0,1.0,1.0,two_depletion_nutrient_B_s92l64L15T10000N10_c2_parameters.csv,c2
1,21.173533114727135,17.67418086968951,0.04333187722412844,0.006591746580762169,191.0,4298.4,10495841.040000001,0.00035087719298245617,1.0,763.0,2.0,64.0,30.0,10000.0,473.0,-0.59533105081141,10000.0,1.0,1.0,two_depletion_nutrient_B_s473l64L30T10000N10000_c2_parameters.csv,c2
1,12.964955661441573,54.72211026762842,0.011028492742518351,0.009652023986321657,680.0,10000.0,0.0,0.00035087719298245617,37.0,1395.0,2.0,64.0,20.0,10000.0,463.0,-16.33366666666643,10000.0,1.0,1.0,two_depletion_nutrient_B_s463l64L20T10000N10000_c1_parameters.csv,c1
1,40.19874914935536,18.814425317244176,0.034234670094880196,0.012057776899018897,420.0,3300.6,19254785.639999993,0.00035087719298245617,0.0,1036.0,2.0,64.0,30.0,10000.0,471.0,4.547473508864641e-13,10000.0,1.0,1.0,two_depletion_nutrient_B_s471l64L30T10000N10000_c2_parameters.csv,c2
1,7.683394904458459,9.715041383752592,0.12659963214688486,0.017052490285310775,16.0,8009.3,15851546.01,0.00035087719298245617,2.0,49.0,2.0,64.0,30.0,1000.0,73.0,0.0,10.0,1.0,1.0,two_depletion_nutrient_B_s73l64L30T1000N10_c1_parameters.csv,c1
1,9.835044603686718,10.519370666681406,0.11853047444862624,0.01693634754854226,32.0,261.7,1407.4099999999999,0.00035087719298245617,0.0,495.0,2.0,64.0,10.0,10000.0,562.0,10.0,100000.0,1.0,1.0,two_depletion_nutrient_B_s562l64L10T10000N100000_c1_parameters.csv,c1
1,24.41123519972042,7.070802612177208,0.03953128013746695,0.020477786485578308,66.0,8384.5,10448563.05,0.00035087719298245617,1.0,189.0,2.0,64.0,30.0,10000.0,350.0,0.0,1000.0,1.0,1.0,two_depletion_nutrient_B_s350l64L30T10000N1000_c1_parameters.csv,c1
1,13.0,10.0,0.1241489175030702,0.018209757737277572,4.0,9008.5,8847650.25,0.00035087719298245617,1.0,80.0,2.0,64.0,10.0,1000.0,408.0,0.0,10000.0,1.0,1.0,two_depletion_nutrient_B_s408l64L10T1000N10000_c2_parameters.csv,c2
1,14.282758522862686,10.0,0.11645121572583114,0.015,3.0,10000.0,0.0,0.00035087719298245617,1.0,22.0,2.0,64.0,20.0,1000.0,425.0,0.0,10000.0,1.0,1.0,two_depletion_nutrient_B_s425l64L20T1000N10000_c2_parameters.csv,c2
1,1.5498807521736178,10.633050191617704,0.03594613408687997,0.03125025694239192,692.0,10000.0,0.0,0.00035087719298245617,0.0,1479.0,2.0,64.0,30.0,10000.0,352.0,-16.444833333333463,1000.0,1.0,1.0,two_depletion_nutrient_B_s352l64L30T10000N1000_c2_parameters.csv,c2
1,23.94582800341645,71.69492589734011,0.05741595955678942,0.04950320705101773,207.0,10000.0,0.0,0.00035087719298245617,1.0,521.0,2.0,64.0,15.0,10000.0,339.0,0.0,1000.0,1.0,1.0,two_depletion_nutrient_B_s339l64L15T10000N1000_c2_parameters.csv,c2
1,10.966562139661969,10.0,0.10372468949109664,0.015,4.0,10000.0,0.0,0.00035087719298245617,1.0,37.0,2.0,64.0,30.0,1000.0,315.0,0.0,1000.0,1.0,1.0,two_depletion_nutrient_B_s315l64L30T1000N1000_c1_parameters.csv,c1
1,13.0,10.0,0.13970328604040994,0.021095506396665485,4.0,10000.0,0.0,0.00035087719298245617,1.0,26.0,2.0,64.0,15.0,1000.0,53.0,0.0,10.0,1.0,1.0,two_depletion_nutrient_B_s53l64L15T1000N10_c1_parameters.csv,c1
1,12.994270065161736,10.0,0.12306542486607373,0.017683744475064635,3.0,9006.5,8883380.25,0.00035087719298245617,1.0,29.0,2.0,64.0,20.0,1000.0,309.0,0.0,1000.0,1.0,1.0,two_depletion_nutrient_B_s309l64L20T1000N1000_c1_parameters.csv,c1
1,10.625945145898257,5.195405723150672,0.07300319593159929,0.06977884806833114,171.0,10000.0,0.0,0.00035087719298245617,3.0,848.0,2.0,64.0,20.0,10000.0,224.0,0.0,100.0,1.0,1.0,two_depletion_nutrient_B_s224l64L20T10000N100_c2_parameters.csv,c2
1,14.279270752682686,8.852677056880028,0.106951146879146,0.017156330236282,6.0,10000.0,0.0,0.00035087719298245617,1.0,24.0,2.0,64.0,15.0,1000.0,51.0,0.0,10.0,1.0,1.0,two_depletion_nutrient_B_s51l64L15T1000N10_c1_parameters.csv,c1
1,13.0,13.859652811212397,0.09577832180670123,0.015,5.0,10000.0,0.0,0.00035087719298245617,3.0,42.0,2.0,64.0,30.0,500.0,38.0,0.0,10.0,1.0,1.0,two_depletion_nutrient_B_s38l64L30T500N10_c1_parameters.csv,c1
1,1.8584752134011355,8.162468477366465,0.015433149213519294,0.00504809823690368,482.0,9108.6,5283083.04,0.00035087719298245617,15.0,1261.0,2.0,64.0,20.0,10000.0,581.0,-9.094947017729282e-13,100000.0,1.0,1.0,two_depletion_nutrient_B_s581l64L20T10000N100000_c1_parameters.csv,c1
1,11.582746211509775,12.677751321032527,0.09176236433413155,0.03351231430853718,192.0,9110.1,2520744.69,0.00035087719298245617,24.0,540.0,2.0,64.0,30.0,10000.0,597.0,0.0,100000.0,1.0,1.0,two_depletion_nutrient_B_s597l64L30T10000N100000_c1_parameters.csv,c1
1,18.451332216270327,9.673729422658845,0.1336187187844986,0.018310444021324247,8.0,7022.5,20686242.65,0.00035087719298245617,2.0,66.0,2.0,64.0,10.0,1000.0,281.0,0.0,1000.0,1.0,1.0,two_depletion_nutrient_B_s281l64L10T1000N1000_c1_parameters.csv,c1
1,13.0,10.0,0.1130885156768932,0.015,2.0,10000.0,0.0,0.00035087719298245617,1.0,28.0,2.0,64.0,10.0,500.0,244.0,0.0,1000.0,1.0,1.0,two_depletion_nutrient_B_s244l64L10T500N1000_c2_parameters.csv,c2
1,6.788417336925305,11.11438628105885,0.04115575997080345,0.039173790476677676,111.0,10000.0,0.0,0.00035087719298245617,14.0,806.0,2.0,64.0,15.0,10000.0,334.0,-6.225577650777268,1000.0,1.0,1.0,two_depletion_nutrient_B_s334l64L15T10000N1000_c1_parameters.csv,c1
1,15.262738631044234,8.15686976881936,0.11517140549959877,0.015,5.0,10000.0,0.0,0.00035087719298245617,1.0,25.0,2.0,64.0,30.0,500.0,156.0,0.0,100.0,1.0,1.0,two_depletion_nutrient_B_s156l64L30T500N100_c2_parameters.csv,c2
