"","X","R","T","m","s","mutations","survival_mean","survival_var","absorption","fixation","generations","organism_count","l","correlation_length","correlation_time","seed","dfit","N","k","b","files","seed2","mean_mass","var_mass","mean_volume","var_volume","mean_density","var_density","mean_centroid_x","var_centroid_x","mean_centroid_y","var_centroid_y","mean_nutrient","var_nutrient","snap_centroid_x","snap_var_x","snap_centroid_y","snap_var_y","snap_mass","snap_volume","final_nutrient","snap_density","qualitative"
"449",448,14.4611929276455,6.51207116381723,0.089303288621202,0.018922740202528,39,10000,0,8.93e-05,7,720,1,64,10,10000,449,-1.82e-12,10000,1,1,"naive_nutrient_B_s449l64L10T10000N10000_parameters.csv",449,1003.73716604384,91960.0711739392,1076.644,105412.38290229,0.93357759713813,0.00229749393075,30.6187422894283,333253.558644275,31.7192499385248,341064.94623456,0.089303288621202,0,30.393897832545,315342.978614097,31.9568629883402,329988.73486609,962.347856664352,1046,0.089303288621202,0.920026631610279,"nan"
"450",449,13,10,0.11686243194168,0.01615001249121,3,8628.1,7763666.49,8.93e-05,8,27,1,64,15,10000,450,0,10000,1,1,"naive_nutrient_B_s450l64L15T10000N10000_parameters.csv",450,1447.3377840917,685959.887717107,1576.68841201717,733685.112593743,0.906581206002982,0.006879960243889,31.8658080029295,490140.971772977,31.6332725893537,487012.035826009,0.11686243194168,1.93e-34,31.575118521414,1100858.54610276,31.6819347723012,1097045.71394244,3229.89119578643,3289,0.11686243194168,0.9820283355994,"rings"
"451",450,13,9.43455784363755,0.117120293189083,0.015,3,8627.3,7772883.21,8.93e-05,10,58,1,64,15,10000,451,0,10000,1,1,"naive_nutrient_B_s451l64L15T10000N10000_parameters.csv",451,789.998762261995,17115.66101219,871.5258,26093.8089152515,0.909440246324307,0.002862834649792,31.5091838857394,270041.947552641,31.2910562344743,264662.562088667,0.117120293189083,3.08e-33,31.9613172169637,332914.632660671,30.2343461344036,331387.748506499,973.128047510602,1078,0.117120293189083,0.90271618507477,"ringchains"
"452",451,13,6.77142468253008,0.110865027605503,0.015,6,8626.2,7786489.96,8.93e-05,6,77,1,64,15,10000,452,0,10000,1,1,"naive_nutrient_B_s452l64L15T10000N10000_parameters.csv",452,824.319016122368,59742.4829283201,889.9293,70025.5546569757,0.92754609277442,0.002468723893934,31.7808033106364,281862.460443905,31.432591879593,280828.39650252,0.110865027605503,1.93e-34,31.7131842606621,419684.481289014,31.3481646123468,418686.924496281,1216.07593410988,1279,0.110865027605503,0.950802137693415,"rings"
"453",452,11.5436169642427,11.3280521346434,0.110971323172699,0.016115643477472,6,8628.1,7763666.49,8.93e-05,43,87,1,64,15,10000,453,0,10000,1,1,"naive_nutrient_B_s453l64L15T10000N10000_parameters.csv",453,911.107895935527,590327.80356537,3066.267,2159582.39275027,0.446990905895031,0.135946006004197,31.4357655021986,311036.170975066,31.5176222809629,312400.42552381,0.110971323172699,1.93e-34,31.5,155139.797362885,31.5,155139.797362885,454.622116814316,4096,0.110971323172699,0.11099172773787,"nan"
"454",453,13,10.8882864629272,0.112968425644202,0.018034597793136,7,8628.1,7764534.89,8.93e-05,4,34,1,64,15,10000,454,0,10000,1,1,"naive_nutrient_B_s454l64L15T10000N10000_parameters.csv",454,860.579961346112,70187.7186192404,931.5935,77847.621819932,0.923196562581496,0.002944292767238,31.9382435108299,295391.611551307,31.3339979420481,290405.738282197,0.112968425644202,1.73e-33,32.3026345601548,224162.033657326,31.3935530058107,219272.504387007,652.00547386699,681,0.112968425644202,0.957423603328914,"mazechains"
"455",454,13,10,0.117599282727813,0.015,2,8627.9,7765861.69,8.93e-05,9,25,1,64,15,10000,455,0,10000,1,1,"naive_nutrient_B_s455l64L15T10000N10000_parameters.csv",455,888.537526001971,69832.6457434752,964.5424,75166.3240346435,0.919520050103827,0.003301935339587,30.7634780444638,303267.160079424,31.1993033341553,300809.642471888,0.117599282727813,0,31.3911991655291,232407.711295669,31.2402377663459,233210.673848946,681.46754807779,729,0.117599282727813,0.934797733988738,"mazechains"
"456",455,13,10,0.108507643689072,0.017412616200923,3,8627.6,7770240.84,8.93e-05,3,40,1,64,15,10000,456,0,10000,1,1,"naive_nutrient_B_s456l64L15T10000N10000_parameters.csv",456,998.525202782506,148902.401068683,1077.5594,153632.414913131,0.921981345175472,0.003031038868711,31.8448781755347,342170.502914303,31.5030428216256,338042.940108268,0.108507643689072,1.93e-34,32.0347482818606,270486.740537891,31.6086416696054,260961.591641876,766.707872825545,888,0.108507643689072,0.863409766695434,"mazechains"
"457",456,14.1744332391053,12.1122523246703,0.117919315031069,0.020100719355902,10,8628.7,7757516.81,8.93e-05,11,111,1,64,15,10000,457,0,10000,1,1,"naive_nutrient_B_s457l64L15T10000N10000_parameters.csv",457,957.839051447765,123628.193952286,1042.0357,139910.138639374,0.919155146345151,0.00374495545391,30.7271346102979,330208.703105926,31.4279866803628,328636.254916484,0.117919315031069,1.73e-33,31.3128339155732,240018.393437463,33.0065987570711,235411.772330699,693.599233329972,764,0.117919315031069,0.90785239964656,"rings"
"458",457,15.005012613422,8.2558119651343,0.132154623394736,0.019586118430486,16,8627.7,7769360.41,8.93e-05,11,90,1,64,15,10000,458,0,10000,1,1,"naive_nutrient_B_s458l64L15T10000N10000_parameters.csv",458,844.038766134798,28433.194265108,899.64,39665.1053105311,0.942203247147972,0.003060974498163,30.5486820751592,287159.21060942,31.3958284137763,284830.61616162,0.132154623394736,7.7e-34,30.2120193415734,261521.551595501,31.5613334629878,262543.285127368,772.645844103735,797,0.132154623394736,0.969442715312089,"rings"
"459",458,9.45968913752826,10,0.111537266549413,0.020347147272719,10,8628.2,7763654.76,8.93e-05,8,56,1,64,15,10000,459,0,10000,1,1,"naive_nutrient_B_s459l64L15T10000N10000_parameters.csv",459,1229.30896501044,594567.293060058,1345.37763227747,634433.638607561,0.900992576067924,0.006014142829439,31.3669975013915,418772.035650022,31.2445803447778,419111.324628178,0.111537266549413,1.93e-34,31.4794683988544,422509.149272109,31.9650711699453,426901.237440312,1249.70448546546,1375,0.111537266549413,0.908875989429424,"mazechains"
"460",459,10.6216515328828,8.93025553137878,0.13385380230248,0.019903768810176,8,10000,0,8.93e-05,3,55,1,64,20,10000,460,0,10000,1,1,"naive_nutrient_B_s460l64L20T10000N10000_parameters.csv",460,959.898970341244,137978.332026417,1044.9792,154268.065573917,0.915194176727483,0.003523371314924,31.4432523136764,324731.704578326,31.1645407884009,327213.502811575,0.13385380230248,7.7e-34,31.2366245416432,259400.298829296,30.9876509207386,264415.43656398,771.295952354939,830,0.13385380230248,0.929272231752938,"ringchains"
"461",460,13,8.38357047713073,0.122748112252613,0.020727604738455,7,10000,0,8.93e-05,5,27,1,64,20,10000,461,0,10000,1,1,"naive_nutrient_B_s461l64L20T10000N10000_parameters.csv",461,797.843316222177,40357.7329243167,855.9837,52523.8284171517,0.935994428786069,0.002866032126416,30.4393890423211,267926.896108924,30.9292397313078,271775.161847812,0.122748112252613,1.93e-34,30.2989419446487,233322.321901803,30.8355702893103,234779.884077268,693.08015668222,724,0.122748112252613,0.957293034091464,"rings"
"462",461,13.5581813469724,10,0.100482963026159,0.015,6,10000,0,8.93e-05,3,56,1,64,20,10000,462,0,10000,1,1,"naive_nutrient_B_s462l64L20T10000N10000_parameters.csv",462,685.362891180396,26701.4908582564,745.8784,35532.4012535654,0.922436670484228,0.002835277880126,31.1766912078914,238345.037005001,30.9268795436665,235940.378802606,0.100482963026159,7.7e-34,31.5285385812955,280662.599427795,30.9434557221355,279570.301615372,809.211112684111,862,0.100482963026159,0.938759991512889,"rings"
"463",462,11.4754174963049,10.2783364541257,0.096286594028239,0.014017200750675,13,10000,0,8.93e-05,3,84,1,64,20,10000,463,0,10000,1,1,"naive_nutrient_B_s463l64L20T10000N10000_parameters.csv",463,655.76836849781,29385.9154334556,721.8647,36928.4416380738,0.910403356783058,0.002979600401736,31.4018533922565,223619.002495578,30.6152874411223,223032.559674271,0.096286594028239,7.7e-34,31.3864869950366,188236.854408857,30.5320249140908,186720.869273349,551.539815300659,596,0.096286594028239,0.925402374665535,"rings"
"464",463,11.3391873098321,6.6955519866583,0.109478117661147,0.016699904884805,13,10000,0,8.93e-05,3,177,1,64,20,10000,464,0,10000,1,1,"naive_nutrient_B_s464l64L20T10000N10000_parameters.csv",464,654.579095373472,8897.10718406987,713.0687,12319.4231226223,0.91969278368696,0.002162191773468,31.4400857833253,222007.446857423,31.8829596992564,220977.3972199,0.109478117661147,1.73e-33,31.2835838709869,208197.279711168,31.9298619263512,210396.82042722,619.213303419659,673,0.109478117661147,0.920079202703803,"rings"
"465",464,13,10,0.105925270908029,0.015,3,10000,0,8.93e-05,3,9,1,64,20,10000,465,0,10000,1,1,"naive_nutrient_B_s465l64L20T10000N10000_parameters.csv",465,881.311976873047,126924.315502599,948.9843,135990.41649516,0.925718632518589,0.003132186616632,31.1748649026867,298466.994363643,31.1811650493321,301174.51987318,0.105925270908029,7.7e-34,31.0429472876229,204592.604825309,30.8683362246122,207266.181955904,608.467711169453,648,0.105925270908029,0.938993381434341,"rings"
"466",465,13,10,0.105376232037981,0.015,2,10000,0,8.93e-05,3,16,1,64,20,10000,466,0,10000,1,1,"naive_nutrient_B_s466l64L20T10000N10000_parameters.csv",466,662.029590708522,14818.787850475,718.4675,23057.6049042404,0.925189337781328,0.002873309557839,31.334822414619,235767.888792759,32.0306826021551,229876.399978929,0.105376232037981,1.93e-34,31.4036603801041,225032.832945411,32.184465747124,219340.39759495,628.86159237738,676,0.105376232037981,0.93026862777719,"ringchains"
"467",466,13,10,0.111863512102839,0.015,2,10000,0,8.93e-05,15,19,1,64,20,10000,467,0,10000,1,1,"naive_nutrient_B_s467l64L20T10000N10000_parameters.csv",467,709.439073478972,6388.40590402078,770.9365,9644.2620939594,0.922187116075964,0.003069105982239,30.2899264181085,242060.497976039,31.3972191645831,244618.725078337,0.111863512102839,0,30.3192946173808,225372.269510042,31.6878852760706,231912.683651482,669.995227742978,700,0.111863512102839,0.957136039632826,"rings"
"468",467,9.09565536923198,9.63021732004782,0.115650579336883,0.015,7,10000,0,8.93e-05,3,53,1,64,20,10000,468,0,10000,1,1,"naive_nutrient_B_s468l64L20T10000N10000_parameters.csv",468,936.139299512486,96144.6572496937,1043.1993,97504.0231818282,0.885126029693671,0.006310416614176,31.1629069862817,319732.745081658,31.0355183395926,319434.287659438,0.115650579336883,1.93e-34,31.2338603621371,325498.164862549,31.7525476092385,326120.818970558,953.164667644962,1108,0.115650579336883,0.860256920257186,"nan"
"469",468,12.6823973091761,12.56970963628,0.100671614389286,0.015391935905004,12,10000,0,8.93e-05,5,167,1,64,20,10000,469,0,10000,1,1,"naive_nutrient_B_s469l64L20T10000N10000_parameters.csv",469,623.108755496409,6462.92969766037,667.1885,9825.51051880188,0.936696646982777,0.003324647769065,31.3408334958016,211317.792206898,31.1781024924627,213048.123964952,0.100671614389286,1.93e-34,31.344453373461,200157.124084597,31.2562941382045,202820.796527562,589.858868299818,619,0.100671614389286,0.952922242810692,"ringchains"
"470",469,18.3689949650746,10.2189957807387,0.118135174441057,0.015,8,10000,0,8.93e-05,3,57,1,64,30,10000,470,0,10000,1,1,"naive_nutrient_B_s470l64L30T10000N10000_parameters.csv",470,642.219711575817,598.337654320534,665.4684,2261.88819025903,0.96740870188768,0.002582231801952,31.8556208402919,218259.860741558,31.1403707511613,214395.565582328,0.118135174441057,7.7e-34,31.8884873650755,218452.561900443,31.1571614981822,214802.500699045,642.550538475457,667,0.118135174441057,0.963344135645363,"ringchains"
"471",470,11.4935793238918,8.67225172099262,0.112631887304962,0.015,4,10000,0,8.93e-05,3,35,1,64,30,10000,471,0,10000,1,1,"naive_nutrient_B_s471l64L30T10000N10000_parameters.csv",471,639.629104323583,1444.55127864161,689.7217,2099.02835194519,0.927717251737322,0.002593461019977,31.6794051485663,218539.327206779,31.951019911263,216714.804676018,0.112631887304962,1.73e-33,31.6354510152912,219878.616104195,32.0124352244592,218944.823289943,642.952232927093,684,0.112631887304962,0.939988644630252,"rings"
"472",471,11.5053572683879,11.4816672341034,0.106968221493846,0.015,5,10000,0,8.93e-05,3,14,1,64,30,10000,472,0,10000,1,1,"naive_nutrient_B_s472l64L30T10000N10000_parameters.csv",472,596.790143735033,1660.42461153047,644.7913,2388.36558086809,0.925894915721676,0.003325389368525,32.2480559834509,202840.513056339,31.5765642438246,200613.984360041,0.106968221493846,1.93e-34,32.4772756554874,204898.067375164,31.5535780007799,201891.110963645,600.448707847514,646,0.106968221493846,0.929487163850641,"rings"
"473",472,12.3426191121429,10.674240808515,0.115387488263638,0.014016833419108,23,9017.5,8687756.25,8.93e-05,3,110,1,64,30,10000,473,0,10000,1,1,"naive_nutrient_B_s473l64L30T10000N10000_parameters.csv",473,654.167563256369,2818.51832249326,697.0423,2938.95220593059,0.937735832541606,0.004398365542331,32.3856703472338,226789.428885629,30.8657308308847,230235.248737349,0.115387488263637,7.7e-34,32.5263022129429,229440.652267356,31.0231977347227,232497.866844697,660.618288805481,692,0.115387488263638,0.954650706366301,"rings"
"474",473,13,8.82653186009504,0.121521220355368,0.016325653493539,5,10000,0,8.93e-05,7,20,1,64,30,10000,474,0,10000,1,1,"naive_nutrient_B_s474l64L30T10000N10000_parameters.csv",474,707.489036906161,1371.19167578356,748.972,1849.48816481648,0.944960765301491,0.002383697688528,32.1884909855565,245030.354727637,31.7536420584538,252005.132865048,0.121521220355368,1.73e-33,32.2172087102878,245546.336960135,31.7828628044117,252005.67808939,708.954409738216,747,0.121521220355368,0.949068821604038,"rings"
"475",474,11.8629894967028,9.89078090888996,0.116489138300068,0.014763967915067,12,10000,0,8.93e-05,3,91,1,64,30,10000,475,0,10000,1,1,"naive_nutrient_B_s475l64L30T10000N10000_parameters.csv",475,54.9621117307158,443.09996691991,169.230769230769,4122.77403846154,0.312909449945826,0.006752909040923,22.5539965170123,1101.68473932502,19.2451852233641,1041.7257964185,0.116489138300068,0,0,0,0,0,0,0,0.116489138300068,NA,"nan"
"476",475,15.3514859742101,7.01709005405781,0.126063840640277,0.017208975780272,13,10000,0,8.93e-05,30,91,1,64,30,10000,476,0,10000,1,1,"naive_nutrient_B_s476l64L30T10000N10000_parameters.csv",476,707.673404352868,1021.0375167764,745.2466,1747.9053789779,0.950094036661587,0.001818529234185,31.06460693935,238690.305329493,31.0855884860716,249768.415403733,0.126063840640277,7.7e-34,31.0868884031436,239255.038870412,30.9360604153299,251914.543286224,710.732669606275,746,0.126063840640277,0.952724758185356,"rings"
"477",476,14.956225932074,11.0627126923441,0.113207861020082,0.018180927385191,5,10000,0,8.93e-05,4,27,1,64,30,10000,477,0,10000,1,1,"naive_nutrient_B_s477l64L30T10000N10000_parameters.csv",477,649.78344290326,1362.78987263935,684.6264,3036.72129516952,0.950905248320096,0.002854602075301,31.1755703826426,220494.220317027,31.6643356229329,220188.152086662,0.113207861020082,7.7e-34,31.0588847277064,219710.651333778,31.5733123525946,220595.827399005,650.541175751375,689,0.113207861020082,0.944181677433054,"rings"
"478",477,10.8037224202202,10.1872810210385,0.107838950345001,0.016627869370899,8,10000,0,8.93e-05,3,63,1,64,30,10000,478,0,10000,1,1,"naive_nutrient_B_s478l64L30T10000N10000_parameters.csv",478,629.386492989163,1876.54760251354,673.3384,2885.59104454445,0.935590740274886,0.002834690231163,30.4048273737909,211686.067220955,31.3393888296327,213044.419547946,0.107838950345001,1.73e-33,30.4161980560027,244063.813102238,31.5867360418078,245130.443428874,724.103643298487,807,0.107838950345001,0.897278368399612,"rings"
"479",478,13.0165848472171,9.60958982679288,0.127919760905983,0.021443773988436,8,10000,0,8.93e-05,3,55,1,64,30,10000,479,0,10000,1,1,"naive_nutrient_B_s479l64L30T10000N10000_parameters.csv",479,732.47850978355,1565.95188437238,766.285,2349.43671867187,0.956448523206474,0.002713629628856,32.4604283507149,248218.499274323,30.8910103965501,253539.561095063,0.127919760905983,7.7e-34,32.4560413278188,249473.137810888,30.9270542095001,255071.157769724,735.083197735807,761,0.127919760905983,0.965943755237591,"rings"
"480",479,17.8986778217807,17.784356759657,0.130403533722293,0.026613699305782,43,9627.1,1251489.69,8.93e-05,1,433,1,64,10,100,480,10,100000,1,1,"naive_nutrient_B_s480l64L10T100N100000_parameters.csv",480,1118.7311756564,75369.4639663931,1340.6615,114920.941011851,0.840621432444189,0.008555376691495,31.1323642931114,381400.540375064,32.2432850425433,401070.549750276,0.130403533722293,7.7e-34,30.4699415766046,356441.266230144,31.5523986483709,355734.906577582,1009.92268250501,1373,0.130403533722293,0.735559127825933,"lines"
"481",480,12.0846043807828,8.83531724055086,0.121050070450595,0.027861835737893,16,8956.2,4799118.76,8.93e-05,1,203,1,64,10,100,481,10,100000,1,1,"naive_nutrient_B_s481l64L10T100N100000_parameters.csv",481,1063.69329029299,193635.894501951,1236.83227072094,275575.567535126,0.868517347468962,0.009291931610054,31.2149386204602,360312.521679623,31.3829346151882,363569.013886868,0.121050070450595,1.93e-34,0,0,0,0,0,0,0.121050070450595,NA,"rings"
"482",481,11.525622075061,7.07432898863784,0.112507224832864,0.016858225002351,22,9064.7,3674925.61,8.93e-05,17,273,1,64,10,100,482,10,100000,1,1,"naive_nutrient_B_s482l64L10T100N100000_parameters.csv",482,1124.62067261457,66965.5593270369,1266.2564,66821.3291919592,0.883978464683807,0.003612939327442,31.452026315329,386767.265956657,30.3609693372742,382117.409579763,0.112507224832864,1.93e-34,31.2072000097278,340139.516889555,29.8622815325809,328546.734676987,978.20701219799,1198,0.112507224832864,0.816533399163597,"ringchains"
"483",482,9.76209754581995,7.1232606204294,0.121233664071651,0.016978056830945,18,9177.5,2733627.45,8.93e-05,33,268,1,64,10,100,483,10,100000,1,1,"naive_nutrient_B_s483l64L10T100N100000_parameters.csv",483,1167.38922659594,96110.5010835024,1328.5152,130755.922761236,0.87730285854584,0.003715208909629,30.9182091161564,398514.914241493,31.6020760978798,396353.149210664,0.121233664071651,3.08e-33,31.0523687836656,606444.4582854,31.6897285095316,603749.489752105,1772.13943250935,2055,0.121233664071651,0.862354954992382,"nan"
"484",483,23.2570323334989,4.73777704407308,0.100195919253877,0.012675812921363,22,8193.8,5227773.36,8.93e-05,42,298,1,64,10,100,484,10,100000,1,1,"naive_nutrient_B_s484l64L10T100N100000_parameters.csv",484,29.7751181095349,871.289140102782,101.4,6750.8,0.245785227108878,0.008290084489428,21.4993717765735,479.939948817118,21.4956378561229,386.296579284869,0.100195919253877,0,0,0,0,0,0,0,0.100195919253877,NA,"nan"
"485",484,16.2007059387489,10.4753782158517,0.115206319554859,0.017970416915075,25,9626.4,1256192.64,8.93e-05,0,288,1,64,10,100,485,10,100000,1,1,"naive_nutrient_B_s485l64L10T100N100000_parameters.csv",485,1122.82236411495,103490.460040021,1309.2868,118454.483594119,0.854284089422407,0.006021281146629,32.0738704786874,381259.840477434,31.4650962135348,385110.813391591,0.115206319554859,0,32.3108338582206,319025.36265221,31.6689281137482,327204.629201511,946.875343262169,1136,0.115206319554859,0.833517027519515,"ringchains"
"486",485,11.0375938924305,10.3377677184887,0.118756474134026,0.017956064782855,31,9208.4,2516557.44,8.93e-05,5,231,1,64,10,100,486,10,100000,1,1,"naive_nutrient_B_s486l64L10T100N100000_parameters.csv",486,772.555514352505,153391.493078133,3614.50481567586,1166676.14870625,0.283149352496675,0.066864121832273,31.2559086812565,262249.593299032,31.3577913003492,262600.220986855,0.118756474134025,1.93e-34,31.5,166018.053048833,31.5,166018.053048833,486.49978915409,4096,0.118756474134026,0.118774362586448,"ringchains"
"487",486,12.1519014647218,11.1367353676838,0.096189171270588,0.017238521549789,15,9058.9,3729501.29,8.93e-05,9,189,1,64,10,100,487,10,100000,1,1,"naive_nutrient_B_s487l64L10T100N100000_parameters.csv",487,1125.658191407,99443.6771235665,1334.7394,134197.14440208,0.843559623598587,0.004818452356436,32.3908866688367,383062.767219134,31.5018570976821,384091.200001921,0.096189171270588,7.7e-34,32.1371461829491,391463.933367746,31.6461572799167,401567.293630472,1182.2441537359,1380,0.096189171270588,0.856698662127461,"nan"
"488",487,16.8205519012893,16.0220028878496,0.081504283022662,0.01936582158529,28,9059.2,3728986.76,8.93e-05,4,168,1,64,10,100,488,10,100000,1,1,"naive_nutrient_B_s488l64L10T100N100000_parameters.csv",488,1008.48064532927,85912.6895068831,1244.7627,129191.324321142,0.822935994863576,0.017327937731689,31.63146477354,343622.263465588,30.9733840140811,325699.027508977,0.081504283022662,1.93e-34,31.5,366702.185256642,31,345605.591276636,1074.58515826122,1280,0.081504283022662,0.83951965489158,"rings"
"489",488,14.872398090302,26.2815247939605,0.093443076949416,0.026351306794351,39,9628.5,1242110.25,8.93e-05,0,292,1,64,10,100,489,10,100000,1,1,"naive_nutrient_B_s489l64L10T100N100000_parameters.csv",489,1067.45433914417,88863.7915236991,1375.15534324133,298435.207504625,0.804387149299295,0.012902128485959,30.6263251959115,370567.826855549,30.6872337631585,366305.692197176,0.093443076949416,1.93e-34,30.7855027353607,379500.250661845,30.785737887181,374352.088623172,1085.90399210414,1222,0.093443076949416,0.88862847144365,"rings"
"490",489,13,9.95916309599799,0.114005477242728,0.015,3,7039.2,20454953.96,8.93e-05,4,12,1,64,15,100,490,0,100000,1,1,"naive_nutrient_B_s490l64L15T100N100000_parameters.csv",490,756.046792056547,14194.3751099521,881.4609,24125.788250015,0.860444863970755,0.003674891450914,30.9732575276908,257643.396067259,32.3219344801553,255707.487880004,0.114005477242728,7.7e-34,30.7531613370058,227983.343910882,32.5829323931846,229996.13313827,674.641512068026,775,0.114005477242728,0.870505176861968,"ringchains"
"491",490,13,8.95296210981874,0.109283614434386,0.015,3,10000,0,8.93e-05,3,35,1,64,15,100,491,0,100000,1,1,"naive_nutrient_B_s491l64L15T100N100000_parameters.csv",491,762.281664710691,13585.1449658208,876.0003,24458.0739073007,0.874101327129731,0.003094555361295,30.7733800660837,262246.913474796,31.6381108631743,253753.333012938,0.109283614434386,3.08e-33,30.5303069533314,233970.217502116,31.5874970255618,222774.77439814,683.597924456831,764,0.109283614434386,0.894761681226218,"ringchains"
"492",491,13,11.2302579499508,0.110869308468828,0.018634810165075,9,10000,0,8.93e-05,3,66,1,64,15,100,492,0,100000,1,1,"naive_nutrient_B_s492l64L15T100N100000_parameters.csv",492,773.952157567845,30128.3415888,898.3505,50370.5563053805,0.867315933654589,0.003924283310069,31.2776399481551,261050.570540318,32.0816709790823,265063.014252025,0.110869308468828,0,31.1551956220358,239519.298059178,31.7682771712736,241255.169753564,701.522890778143,793,0.110869308468828,0.884644250666007,"rings"
"493",492,11.5856940110102,8.2330631316008,0.126573586821483,0.019433963691483,7,9006.1,8890534.89,8.93e-05,3,59,1,64,15,100,493,0,100000,1,1,"naive_nutrient_B_s493l64L15T100N100000_parameters.csv",493,799.580518723419,21284.0157135165,907.6776,34732.5065088909,0.884413946763209,0.002910013153395,31.0822610860771,272226.673510194,31.844612046439,271718.813516959,0.126573586821483,0,30.7518225775807,251701.56268069,31.9679075739467,252409.270652872,742.528112049452,895,0.126573586821483,0.829640348658605,"rings"
"494",493,13.9529931761765,10,0.119361113160251,0.015,4,9009.2,8835161.76,8.93e-05,3,28,1,64,15,100,494,0,100000,1,1,"naive_nutrient_B_s494l64L15T100N100000_parameters.csv",494,802.588737765553,10251.1923020779,931.3672,17798.4122053805,0.864128561647365,0.003100726085447,31.3888849802935,274104.469057984,29.3116826012918,270414.187023598,0.119361113160251,1.93e-34,31.6570833457654,262787.639879601,29.2525894368464,258466.102739843,762.952843269032,917,0.119361113160251,0.832009643695782,"nan"
"495",494,13,10,0.116783644577227,0.015,2,9012.2,8781739.56,8.93e-05,3,37,1,64,15,100,495,0,100000,1,1,"naive_nutrient_B_s495l64L15T100N100000_parameters.csv",495,784.308859729298,12387.3943753311,911.9715,22183.1296007101,0.862982183672007,0.003262655577684,30.7178459336154,264437.609262705,31.0092537861599,269853.125207039,0.116783644577227,7.7e-34,31.3445491542505,259650.328377807,31.1042830803417,269156.282335894,779.203643911303,891,0.116783644577227,0.87452709754355,"ringchains"
"496",495,10.9843469638521,10.5968497259464,0.114022934136902,0.017622286875761,7,10000,0,8.93e-05,3,104,1,64,15,100,496,0,100000,1,1,"naive_nutrient_B_s496l64L15T100N100000_parameters.csv",496,746.855269232657,14313.3535268151,862.9155,23936.098569607,0.868611444069009,0.003390931843678,31.9667409395186,252809.861051903,31.8576692774625,254912.249503189,0.114022934136902,1.73e-33,31.9706170142619,260259.755968693,31.9497081649809,265624.706247781,772.392792038255,867,0.114022934136902,0.890879806272497,"rings"
"497",496,13,8.5161893972392,0.131228973130888,0.020291958327912,7,9008.4,8849435.04,8.93e-05,3,40,1,64,15,100,497,0,100000,1,1,"naive_nutrient_B_s497l64L15T100N100000_parameters.csv",497,865.843644635544,38039.4806672733,979.7744,56126.7233769777,0.887066999063446,0.003734580243065,31.1966520277607,297478.951168617,31.804592844655,291952.633995777,0.131228973130888,0,30.3653098529939,349644.204553072,31.9846658630211,354758.094807092,1025.73865666145,1165,0.131228973130888,0.880462366233003,"rings"
"498",497,12.558727279919,10.1959948326233,0.099799566558985,0.015,9,10000,0,8.93e-05,3,48,1,64,15,100,498,0,100000,1,1,"naive_nutrient_B_s498l64L15T100N100000_parameters.csv",498,751.929234559686,28272.4632337879,872.9362,50446.2491544754,0.866955584792925,0.003367985456462,31.4138954753811,253617.268676301,31.2542165212499,261447.890468276,0.099799566558985,1.93e-34,31.5254621694214,259540.851260704,31.5355686814803,270530.808620836,769.388718699269,885,0.099799566558985,0.869365783840982,"rings"
"499",498,12.5871630851819,11.6248566649582,0.119940873733959,0.01615673073481,8,10000,0,8.93e-05,3,80,1,64,15,100,499,0,100000,1,1,"naive_nutrient_B_s499l64L15T100N100000_parameters.csv",499,795.312972784369,9765.24091339627,920.4235,18653.6637141214,0.86751763888649,0.003971805061011,31.8654918101268,270875.479112642,30.9642993402286,270490.887097207,0.119940873733959,0,32.4188338859984,330072.371710069,31.2689386794691,329466.991002778,952.168646711405,1134,0.119940873733959,0.839654891279898,"ringchains"
"500",499,12.2815355898858,9.49466827691664,0.124514467820224,0.01921414851977,7,10000,0,8.93e-05,3,57,1,64,20,100,500,0,100000,1,1,"naive_nutrient_B_s500l64L20T100N100000_parameters.csv",500,686.813119880964,2067.73824491593,753.2589,4164.29790058006,0.913401405497202,0.003029438631901,31.4615188947292,230979.203933507,31.6187474417467,232274.750126482,0.124514467820224,7.7e-34,31.4031395969294,227135.340226405,31.8366624108694,229484.754598405,678.066875747358,730,0.124514467820224,0.92885873390049,"rings"
"501",500,14.3614024219738,10,0.102693761396486,0.015501507751351,7,10000,0,8.93e-05,3,15,1,64,20,100,501,0,100000,1,1,"naive_nutrient_B_s501l64L20T100N100000_parameters.csv",501,600.925804067524,2070.95575058942,661.6358,5650.65762412241,0.911822602883803,0.003231676672924,32.8558198906462,201578.580115699,31.1824020835276,207926.432360845,0.102693761396486,1.73e-33,32.7739075213305,197500.414355691,31.217934230542,202353.859632449,587.752730602318,665,0.102693761396486,0.883838692635064,"rings"
"502",501,13,6.90703690027008,0.108124759340364,0.015,5,10000,0,8.93e-05,3,38,1,64,20,100,502,0,100000,1,1,"naive_nutrient_B_s502l64L20T100N100000_parameters.csv",502,630.469337929723,3115.38705192778,701.1806,5739.05248888889,0.9011450632225,0.00231226385728,30.5823266016962,215276.220294784,31.8845178620219,214749.023683334,0.108124759340364,1.93e-34,30.4389914278724,268731.249723584,32.2601977756945,266768.953561333,783.359924042904,952,0.108124759340364,0.822857063070277,"rings"
