,R,T,m,s,mutations,survival_mean,survival_var,absorption,fixation,generations,organism_count,l,correlation_length,correlation_time,seed,dfit,N,k,b,files,creature,seed2,creature2,mean_mass,var_mass,mean_volume,var_volume,mean_density,var_density,mean_centroid_x,var_centroid_x,mean_centroid_y,var_centroid_y,mean_nutrient,var_nutrient,snap_centroid_x,snap_var_x,snap_centroid_y,snap_var_y,snap_mass,snap_volume,final_nutrient,snap_density
1,6.738589802365355,5.333352337881866,0.0901858024136995,0.014968433388466566,23.0,7023.9,20666883.29,8.928571428571429e-05,3.0,115.0,2.0,64.0,10.0,100.0,244.0,10.0,1000.0,1.0,1.0,two_nutrient_B_s244l64L10T100N1000_c2_parameters.csv,c2,244.0,c2,0.6793668711909692,83.05890163451066,2.0589,744.0892397139716,0.319373491771826,0.004520842505656735,28.245260241707648,6366.166129238607,37.12273114709897,7063.981002470042,-48.432869440938894,833.2421746752054,,,,,0.0,0.0,-98.42611077734124,
1,9.79742207774177,6.612074564697216,0.11425061914028292,0.016501854003246264,17.0,9000.7,8987404.41,8.928571428571429e-05,2.0,103.0,2.0,64.0,10.0,100.0,245.0,10.0,1000.0,1.0,1.0,two_nutrient_B_s245l64L10T100N1000_c1_parameters.csv,c1,245.0,c1,658.3591442594011,1089.12482068528,728.2701,1441.411487138714,0.9040655231048684,0.0018468662130430562,31.664074269272742,223680.98317982655,31.243757066923344,229436.55489139742,0.9998539044641109,7.77914568868061e-06,31.510839131703275,226019.03869412732,31.37795492028217,228837.33698551104,660.1923074205854,724.0,1.0,0.9118678279289854
1,11.003979409081392,15.244558873363847,0.15,0.016413591151732736,7.0,46.4,274.24,8.928571428571429e-05,2.0,103.0,2.0,64.0,10.0,100.0,245.0,10.0,1000.0,1.0,1.0,two_nutrient_B_s245l64L10T100N1000_c2_parameters.csv,c2,245.0,c2,0.019016470405152718,0.7647819617860009,0.0693,7.855683078307833,0.19834006817926006,0.00783233810088627,37.71293022836475,178.02889171742905,24.269256777033828,173.44152542509923,-48.98267639197594,833.4162625268951,,,,,0.0,0.0,-98.97767234842028,
1,14.583950146812546,10.808894016183356,0.12043911913349223,0.02098902255201218,13.0,9001.1,8980210.89,8.928571428571429e-05,1.0,82.0,2.0,64.0,10.0,100.0,246.0,10.0,1000.0,1.0,1.0,two_nutrient_B_s246l64L10T100N1000_c1_parameters.csv,c1,246.0,c1,690.8721065902633,942.7926651117041,722.103,2649.3061216121614,0.9583978509429045,0.0024074646862330185,31.787356267747295,232652.4144732498,31.569676979177828,233460.5718378007,0.9999966812300202,1.3612652793079968e-08,31.746458902712625,232354.2551787544,31.682669048884883,233353.36829715123,690.9757323768109,721.0,1.0,0.9583574651550776
1,13.0,7.7771039586614785,0.1311309925459659,0.01812560220969011,4.0,50.1,684.89,8.928571428571429e-05,1.0,82.0,2.0,64.0,10.0,100.0,246.0,10.0,1000.0,1.0,1.0,two_nutrient_B_s246l64L10T100N1000_c2_parameters.csv,c2,246.0,c2,0.4036372606453935,34.92603080757931,1.1377,276.8750262126213,0.3514159288742444,0.004729214026598184,44.710099491615765,27020.094522276253,26.687515897077297,1926.0764445138177,-48.685556649632964,833.341341993473,,,,,0.0,0.0,-98.6797994373685,
1,6.792896932919313,7.603151504005374,0.11440815235038357,0.018366625583710758,28.0,47.5,323.05,8.928571428571429e-05,2.0,101.0,2.0,64.0,10.0,100.0,247.0,10.0,1000.0,1.0,1.0,two_nutrient_B_s247l64L10T100N1000_c1_parameters.csv,c1,247.0,c1,0.45384369994564916,37.616121038418775,1.3553,321.82944485448536,0.3215117564709725,0.003541942344996132,16.75174505095578,4606.317775671215,27.673218660841385,36089.57684638717,-48.56668776104328,833.2793223519601,,,,,0.0,0.0,-98.56030468098584,
1,10.839728970132967,9.659159725147985,0.12042718620652826,0.024774658634026385,16.0,9001.4,8974817.639999999,8.928571428571429e-05,2.0,101.0,2.0,64.0,10.0,100.0,247.0,10.0,1000.0,1.0,1.0,two_nutrient_B_s247l64L10T100N1000_c2_parameters.csv,c2,247.0,c2,717.617381903337,1171.7515828396033,755.4444,2216.747183358336,0.9509895580552157,0.0023947457251365916,31.002429536894848,246155.57801665043,31.286469780606467,246191.66623854398,0.9999386290051311,2.443748145117926e-06,30.797149693691143,248174.4633890901,31.350361172979703,248938.68038431896,723.0318589232227,765.0,1.0,0.9451396848669578
1,12.820369514270746,11.887880860859287,0.10938110148226665,0.019252890654205122,8.0,10000.0,0.0,8.928571428571429e-05,4.0,55.0,2.0,64.0,10.0,100.0,248.0,10.0,1000.0,1.0,1.0,two_nutrient_B_s248l64L10T100N1000_c1_parameters.csv,c1,248.0,c1,647.9083720450461,862.032124842189,680.2124,2458.741160356036,0.9543555674024007,0.002705958649563197,31.64431191789686,226433.07316074782,31.54563589399649,218895.40655898396,0.999965484601508,8.736707594586276e-07,31.951052455288163,226070.32286497607,31.501638352794348,221238.45963038495,651.8835945035563,691.0,1.0,0.9433915984132508
1,13.0,8.744289122382689,0.12651029030242975,0.016179734403911853,3.0,41.2,286.16,8.928571428571429e-05,4.0,55.0,2.0,64.0,10.0,100.0,248.0,10.0,1000.0,1.0,1.0,two_nutrient_B_s248l64L10T100N1000_c2_parameters.csv,c2,248.0,c2,0.026250077166818393,1.274832685685996,0.0939,14.39152194219422,0.21960541856167956,0.008178218006671022,19.661599367789275,18753.342959792117,8.533520084189387,3340.290807960875,-48.96837658427862,833.4157481365842,,,,,0.0,0.0,-98.96336739371934,
1,16.456879286589164,8.713818599283226,0.15535954374641556,0.024209056295218037,21.0,86.9,3743.8900000000003,8.928571428571429e-05,5.0,106.0,2.0,64.0,10.0,100.0,249.0,10.0,1000.0,1.0,1.0,two_nutrient_B_s249l64L10T100N1000_c1_parameters.csv,c1,249.0,c1,0.03190541825196554,1.770232253106529,0.1171,21.436531243124314,0.2059079133304528,0.010562790021900931,54.73063833465521,546.8605033690766,23.099169819289543,22966.306333048546,-48.958874780827024,833.4155580017411,,,,,0.0,0.0,-98.95386368776492,
1,12.315160139701652,18.99501366420912,0.0980183292439352,0.020108290033766914,18.0,10000.0,0.0,8.928571428571429e-05,5.0,106.0,2.0,64.0,10.0,100.0,249.0,10.0,1000.0,1.0,1.0,two_nutrient_B_s249l64L10T100N1000_c2_parameters.csv,c2,249.0,c2,621.8921564990019,1024.2215179662478,649.6237,4424.41293960396,0.9608528703604243,0.0034972333649416565,31.809659831279703,215113.76545042061,31.530867327872162,211136.76721460582,0.9999545831263351,1.194329037441254e-06,31.745834496038785,216318.3804031924,31.634359821181587,211020.46739705832,625.0832002408063,658.0,1.0,0.9499744684510734
1,13.0,10.569164570520886,0.14540398937053162,0.014240388851940402,3.0,56.6,640.8399999999999,8.928571428571429e-05,2.0,92.0,2.0,64.0,15.0,100.0,250.0,10.0,1000.0,1.0,1.0,two_nutrient_B_s250l64L15T100N1000_c1_parameters.csv,c1,250.0,c1,0.32917360163177783,22.815148539996684,0.8927,168.37542425242518,0.35661187116716286,0.0058121604731842386,37.492746387924306,860.3233894768387,48.66676380716593,17008.712046993147,-48.698278285022184,833.3515173342532,,,,,0.0,0.0,-98.69262364921693,
1,12.52847947717526,13.17537890882016,0.11443832356435446,0.016757614176296995,13.0,9001.4,8974817.639999999,8.928571428571429e-05,2.0,92.0,2.0,64.0,15.0,100.0,250.0,10.0,1000.0,1.0,1.0,two_nutrient_B_s250l64L15T100N1000_c2_parameters.csv,c2,250.0,c2,641.5265312345983,1510.566604145782,684.9107,2790.8828137913792,0.9377867745077055,0.0033454983904725446,31.18919413085612,218675.28870003117,32.04993571761899,218463.87878302293,0.9999422109294314,1.45989858263525e-06,31.161457939770767,217803.96888817224,31.93826649946574,217281.41065470083,638.4743276558304,686.0,1.0,0.9307205942504816
1,14.29678994325639,8.189768192098606,0.0658525909500746,0.017366379129453866,20.0,10000.0,0.0,8.928571428571429e-05,2.0,109.0,2.0,64.0,15.0,100.0,251.0,10.0,1000.0,1.0,1.0,two_nutrient_B_s251l64L15T100N1000_c1_parameters.csv,c1,251.0,c1,547.9391514942939,306.04220648245166,570.5574,2789.8572909690965,0.9638240687671168,0.002173822341862098,31.286729830229653,189191.30766650135,33.075955159287844,183965.93925418376,0.9999986872885431,4.6243921197996415e-09,31.03782597962648,184819.44907773947,32.89932850339963,182241.26380908865,537.1636763238874,567.0,1.0,0.9473786178551806
1,16.769226824242967,9.368791598725492,0.09122309332272399,0.018991419631604167,22.0,1032.5,8935132.25,8.928571428571429e-05,2.0,109.0,2.0,64.0,15.0,100.0,251.0,10.0,1000.0,1.0,1.0,two_nutrient_B_s251l64L15T100N1000_c2_parameters.csv,c2,251.0,c2,0.4377663148129084,66.22200141133426,1.6523,977.0473094409449,0.27651750732759867,0.005290632305351879,41.29419975255347,9527.989407582783,23.578474568976652,6439.604694531742,-48.67556268300033,833.3639837311864,,,,,0.0,0.0,-98.67003361411784,
1,15.483184150427734,6.131981624236559,0.13162273433883556,0.014549580607136913,38.0,34.3,208.20999999999998,8.928571428571429e-05,0.0,172.0,2.0,64.0,15.0,100.0,252.0,10.0,1000.0,1.0,1.0,two_nutrient_B_s252l64L15T100N1000_c1_parameters.csv,c1,252.0,c1,0.20961196284325315,20.190697320578337,0.5614,142.80891093109312,0.36066481230198205,0.02160504884433451,13.125218779499368,22753.001784555185,28.597031325452555,2317.7999348979893,-48.77224600310158,833.3902088220692,,,,,0.0,0.0,-98.76698063631736,
1,11.289594577159386,8.650438535430538,0.12032740894346848,0.021330192200969104,31.0,9000.9,8983807.290000001,8.928571428571429e-05,0.0,172.0,2.0,64.0,15.0,100.0,252.0,10.0,1000.0,1.0,1.0,two_nutrient_B_s252l64L15T100N1000_c2_parameters.csv,c2,252.0,c2,701.7951803626802,1099.8287631543744,736.5793,2055.348046314632,0.953656646918107,0.0022319906183096163,31.732348049741333,240991.92242472936,32.20770544671726,239037.3860440901,0.9999227492335904,3.8070992827178813e-06,31.63167118796549,240550.2030225024,32.089222994993165,239007.3119468644,700.8736065199537,743.0,1.0,0.9433022967967075
1,37.132019780941384,12.74768802420983,0.11747689568574139,0.019669112725902962,52.0,1073.1,8855414.089999998,8.928571428571429e-05,1.0,175.0,2.0,64.0,15.0,100.0,253.0,10.0,1000.0,1.0,1.0,two_nutrient_B_s253l64L15T100N1000_c1_parameters.csv,c1,253.0,c1,0.03139379721125998,1.4325677238853418,0.1061,13.906833473347326,0.23905035611787223,0.008903190949644028,29.40001855975885,256.4819184729128,49.76761275346239,339.23825459921255,-48.95704722650278,833.4150973877947,,,,,0.0,0.0,-98.95203152212451,
1,6.92128756917313,8.896096475465093,0.11893003205430873,0.01937931192819686,26.0,8002.3,15963222.410000002,8.928571428571429e-05,1.0,175.0,2.0,64.0,15.0,100.0,253.0,10.0,1000.0,1.0,1.0,two_nutrient_B_s253l64L15T100N1000_c2_parameters.csv,c2,253.0,c2,685.2686082653495,2638.2058884370103,828.3813,2905.8580961196117,0.8256795889459958,0.0022279611931588362,31.313466996058082,232739.0505939601,31.08436690386509,234699.0983095593,0.998881941338066,0.0002012558977895503,31.42696082840028,231359.8293504817,31.12649118830733,235782.6581960449,689.241734038924,830.0,1.0,0.8304117277577399
1,22.034531469735388,4.776388169850084,0.10901106701757593,0.018647960732624074,32.0,48.4,249.64000000000001,8.928571428571429e-05,8.0,161.0,2.0,64.0,15.0,100.0,254.0,10.0,1000.0,1.0,1.0,two_nutrient_B_s254l64L15T100N1000_c1_parameters.csv,c1,254.0,c1,0.01658909281109029,0.9199387091869842,0.061,11.149393939393942,0.20364822453089368,0.013162946730255448,42.23642598722895,477.0467804589689,40.79600958389451,460.1303394198116,-48.97197579295221,833.4161694610499,,,,,0.0,0.0,-98.96697081920198,
1,13.93535065312726,12.543833987684398,0.07801672012054962,0.019897015717965347,22.0,10000.0,0.0,8.928571428571429e-05,8.0,161.0,2.0,64.0,15.0,100.0,254.0,10.0,1000.0,1.0,1.0,two_nutrient_B_s254l64L15T100N1000_c2_parameters.csv,c2,254.0,c2,579.2686475037499,383.0646340532114,607.7942,4328.186064966497,0.9565381061207023,0.002043107869486429,32.55380303890318,202725.3072069784,32.3396183987649,196211.4160540409,0.9999922912149257,6.849383689090361e-08,32.61467976425864,201963.0650926873,32.403155247493046,196963.3925846598,584.1466927800427,624.0,1.0,0.9361325204808377
1,14.863533328097258,8.695673858311501,0.07320423740064581,0.020277362910908255,29.0,2108.9,15567562.490000004,8.928571428571429e-05,3.0,151.0,2.0,64.0,15.0,100.0,255.0,10.0,1000.0,1.0,1.0,two_nutrient_B_s255l64L15T100N1000_c1_parameters.csv,c1,255.0,c1,2.8766765784361965,865.9405749788647,11.3638,13476.58950851085,0.24894399104012682,0.002872656930235553,36.444709755033145,87685.68850962039,25.476728077037176,121647.95353950173,-47.92965638075814,832.8457973999622,,,,,0.0,0.0,-97.91886549913193,
1,14.622895309862999,8.970479867804269,0.1466362242391589,0.038435461847357806,20.0,8001.9,15969614.49,8.928571428571429e-05,3.0,151.0,2.0,64.0,15.0,100.0,255.0,10.0,1000.0,1.0,1.0,two_nutrient_B_s255l64L15T100N1000_c2_parameters.csv,c2,255.0,c2,896.9403805690147,2297.3327020765564,918.0362,3363.650454605461,0.9796552462860963,0.004308620421861093,31.361240553604247,302367.6621265084,32.707220179309274,305953.82033200114,0.9999998848141626,1.3267777167819203e-10,31.47097701707953,310447.9421800632,32.6365600892802,313057.60496198013,908.9241261299557,941.0,1.0,0.9659129926992089
1,14.616597782923508,6.659245653127462,0.08118047172864397,0.019073448254676707,26.0,10000.0,0.0,8.928571428571429e-05,1.0,184.0,2.0,64.0,15.0,100.0,256.0,10.0,1000.0,1.0,1.0,two_nutrient_B_s256l64L15T100N1000_c1_parameters.csv,c1,256.0,c1,584.870321766682,286.9815927868169,605.1517,3324.5547425842587,0.9697781871196809,0.0019071218165929746,31.12048722967325,200524.00922146844,30.954657083805486,200234.42332016953,0.9999996124829024,9.649435885065044e-10,31.03527340544949,200247.63657731976,30.69221991303127,201795.8994337287,585.0199285193493,604.0,1.0,0.9685760405949491
1,17.562496997003908,9.440146251758256,0.12199685217500751,0.01860230163216146,50.0,23.2,54.36,8.928571428571429e-05,1.0,184.0,2.0,64.0,15.0,100.0,256.0,10.0,1000.0,1.0,1.0,two_nutrient_B_s256l64L15T100N1000_c2_parameters.csv,c2,256.0,c2,0.31434889033511004,39.17804112507341,1.077,450.4469156915688,0.2801799092489147,0.0021725583036714766,30.382118532852648,47245.24025657857,47.081146388044935,3562.765286334699,-48.7359946173452,833.3817784597869,,,,,0.0,0.0,-98.7306445359754,
1,9.423109715322921,6.981777873804572,0.07974912945122159,0.016423321173785605,44.0,10000.0,0.0,8.928571428571429e-05,7.0,168.0,2.0,64.0,15.0,100.0,257.0,10.0,1000.0,1.0,1.0,two_nutrient_B_s257l64L15T100N1000_c1_parameters.csv,c1,257.0,c1,547.8792587540511,639.8040268533057,591.8509,1717.3272019101914,0.9290607943728421,0.003921683750087217,31.49229727032036,186709.53282328512,31.82138533719086,184956.20765582006,0.9999911730523876,1.0331947339165082e-07,31.513760223025223,186742.64371841413,31.8395585255508,186373.2854361103,548.8177751903479,586.0,1.0,0.9365491044203889
1,8.848582318671173,11.899430551824956,0.08655775084987848,0.02004910072087917,18.0,1470.7,8940203.61,8.928571428571429e-05,7.0,168.0,2.0,64.0,15.0,100.0,257.0,10.0,1000.0,1.0,1.0,two_nutrient_B_s257l64L15T100N1000_c2_parameters.csv,c2,257.0,c2,1.9959190303484509,340.5635899889998,7.0678,4100.8908922492255,0.2726110616748641,0.002412561013490009,19.87317764867507,35971.636533701305,43.425873621778315,67317.16753799787,-47.67045140831088,832.5297410272212,,,,,0.0,0.0,-97.65642204530656,
1,19.01520419849866,9.296565306324663,0.07299288605992485,0.013791436581322194,46.0,10000.0,0.0,8.928571428571429e-05,2.0,184.0,2.0,64.0,15.0,100.0,258.0,10.0,1000.0,1.0,1.0,two_nutrient_B_s258l64L15T100N1000_c1_parameters.csv,c1,258.0,c1,494.61805457491425,233.2595273956515,512.2813,2968.0015704670473,0.9692256553172949,0.002157638079490249,30.536214878959417,162275.94009949735,31.458331879868794,168193.91206211233,0.9999998025869241,2.0914562765626278e-10,30.489544434828247,164571.14389261327,31.497875529827663,171216.56272132436,498.5834326185704,515.0,1.0,0.9681231701331464
1,14.746267859025822,13.192959217077192,0.11755676687144546,0.015925211941476926,41.0,39.2,200.95999999999998,8.928571428571429e-05,2.0,184.0,2.0,64.0,15.0,100.0,258.0,10.0,1000.0,1.0,1.0,two_nutrient_B_s258l64L15T100N1000_c2_parameters.csv,c2,258.0,c2,0.1478857714303889,9.892567823450873,0.5758,147.26418077807764,0.23208487504187256,0.004419443085320992,52.90403069987894,11050.69840964804,9.93769607242041,924.7074625909052,-48.78174454778541,833.3912867332161,,,,,0.0,0.0,-98.77649000776825,
1,13.362132456700417,14.984528107301713,0.09182137424396297,0.019700139671884356,29.0,10000.0,0.0,8.928571428571429e-05,2.0,149.0,2.0,64.0,15.0,100.0,259.0,10.0,1000.0,1.0,1.0,two_nutrient_B_s259l64L15T100N1000_c1_parameters.csv,c1,259.0,c1,0.5169783060630306,68.1663996229921,2.2326,1339.9000872487247,0.23548397195269832,0.003737397582766392,39.25539981011564,5056.697929847128,35.00973421533978,6995.770527199362,-48.543881398653795,833.3116510419504,,,,,0.0,0.0,-98.53782488144807,
1,18.17051243881044,13.192237604835004,0.09691851651244285,0.01834786161275853,21.0,1100.5,8803319.85,8.928571428571429e-05,2.0,149.0,2.0,64.0,15.0,100.0,259.0,10.0,1000.0,1.0,1.0,two_nutrient_B_s259l64L15T100N1000_c2_parameters.csv,c2,259.0,c2,603.8182720044601,423.60737711253216,629.5064,4896.384997539755,0.964019475069122,0.0029171083883802414,30.953573599719647,209907.4922554643,30.620102518896303,204315.54203794146,1.0,0.0,30.681513421870967,210111.8217250539,31.04578618485905,204995.3494585789,606.3877932334096,657.0,1.0,0.9229646776764225
1,11.962922802599918,17.252170064292887,0.08125691534820456,0.025027240679196518,66.0,10000.0,0.0,8.928571428571429e-05,2.0,219.0,2.0,64.0,20.0,100.0,260.0,10.0,1000.0,1.0,1.0,two_nutrient_B_s260l64L20T100N1000_c1_parameters.csv,c1,260.0,c1,0.5873870893969428,69.7632473701858,2.8878,1751.0117123312325,0.22198809461523436,0.004269952603811553,36.85264101273378,54535.314425455486,29.906167460780193,5625.233961603116,-48.453312097858756,833.2671411136868,,,,,0.0,0.0,-98.44680599217494,
1,16.975340461349163,13.1624327153247,0.09248878026123694,0.024719256264098044,28.0,7919.7,11911433.610000003,8.928571428571429e-05,2.0,219.0,2.0,64.0,20.0,100.0,260.0,10.0,1000.0,1.0,1.0,two_nutrient_B_s260l64L20T100N1000_c2_parameters.csv,c2,260.0,c2,659.5250958592511,487.0933813593165,677.2636,5594.689984038404,0.9790756942774901,0.0032281977880055067,30.29039473258949,218474.10890380535,31.84436835808977,224875.7595289434,0.9999992626310105,3.92882742925359e-09,30.69741302883136,220893.3309344872,32.088839898678245,224958.7384847644,659.9678630312028,694.0,1.0,0.9509623386616755
1,6.609656868226555,14.378571769135952,0.14132351643422073,0.03710407982363909,45.0,1069.0,8863198.6,8.928571428571429e-05,1.0,217.0,2.0,64.0,20.0,100.0,261.0,10.0,1000.0,1.0,1.0,two_nutrient_B_s261l64L20T100N1000_c1_parameters.csv,c1,261.0,c1,0.1200104369787163,6.960836354703067,0.4328,90.10429458945895,0.2743332076719516,0.0006756699624848316,37.76136573643596,1153.0408861709707,49.25126689490458,17828.11410683447,-48.86264466427816,833.4036316198888,,,,,0.0,0.0,-98.8575140381829,
1,17.523272047238407,6.968998864454315,0.14503110880573444,0.032115551332267844,54.0,8001.6,15974410.240000004,8.928571428571429e-05,1.0,217.0,2.0,64.0,20.0,100.0,261.0,10.0,1000.0,1.0,1.0,two_nutrient_B_s261l64L20T100N1000_c2_parameters.csv,c2,261.0,c2,847.8639463727873,569.3617746492448,869.5343,4011.0637298829893,0.9769937534270162,0.0014872466013677575,30.722779182811838,287957.95235745265,31.080156135262367,284072.9741542388,1.0,0.0,30.59375191374354,293851.6454638159,31.015981178368,287957.7562477853,854.4717548762274,899.0,1.0,0.9504691377933563
1,20.880110928074796,11.48130663109875,0.15004741149315134,0.019366423003614745,50.0,25.5,61.85,8.928571428571429e-05,5.0,219.0,2.0,64.0,20.0,100.0,262.0,10.0,1000.0,1.0,1.0,two_nutrient_B_s262l64L20T100N1000_c1_parameters.csv,c1,262.0,c1,0.028748149971600162,1.327589053141381,0.0978,12.887923952395242,0.23278939939393806,0.009801117496966686,31.765164682285604,339.71995138686253,34.58551246840941,258.02068556873525,-48.94545361772381,833.4149389291243,,,,,0.0,0.0,-98.94043632794646,
1,10.32886493120155,5.599859808907926,0.09954987823674914,0.021490565237540952,41.0,10000.0,0.0,8.928571428571429e-05,5.0,219.0,2.0,64.0,20.0,100.0,262.0,10.0,1000.0,1.0,1.0,two_nutrient_B_s262l64L20T100N1000_c2_parameters.csv,c2,262.0,c2,639.4562652890082,461.8732242105284,667.3369,1632.6786662566253,0.9595698163898277,0.001588462583458694,31.75741059992092,218761.94436259603,31.44829597796143,219364.5857736126,0.9999898731005509,1.3441835727639202e-07,31.74227355399551,217055.19882958024,31.35968179896109,217595.8232783202,637.3457894544473,666.0,1.0,0.9569756598415124
1,13.611713465612675,9.772309430591852,0.11634850518224375,0.03303565584518049,25.0,10000.0,0.0,8.928571428571429e-05,6.0,146.0,2.0,64.0,20.0,100.0,263.0,10.0,1000.0,1.0,1.0,two_nutrient_B_s263l64L20T100N1000_c1_parameters.csv,c1,263.0,c1,790.1274176740163,621.8025112844175,806.5177,3607.6778544954504,0.9817485020228182,0.0017158056679586148,29.65814035782175,270055.0065128057,30.923433419318076,270703.43556936714,0.9999989201474208,5.0752645977355475e-09,29.43092856475049,270290.97924423125,30.768523679822664,273206.48985216965,795.3773452030036,821.0,1.0,0.9687909198574953
1,15.595248974388408,10.101641219153512,0.13489658769318916,0.015007959452321196,35.0,24.1,50.69,8.928571428571429e-05,6.0,146.0,2.0,64.0,20.0,100.0,263.0,10.0,1000.0,1.0,1.0,two_nutrient_B_s263l64L20T100N1000_c2_parameters.csv,c2,263.0,c2,0.18573973227701962,17.43610988658081,0.6016,175.4414215821582,0.2831174965109207,0.005624967045311371,15.14784734887973,1576.1085463942948,37.72600628349933,42778.5203348597,-48.81790194822623,833.399137985931,,,,,0.0,0.0,-98.812726239059,
1,11.703512961532018,15.476646047877137,0.09163803980365161,0.018048335121399334,60.0,2058.0,15768917.2,8.928571428571429e-05,1.0,223.0,2.0,64.0,20.0,100.0,264.0,10.0,1000.0,1.0,1.0,two_nutrient_B_s264l64L20T100N1000_c1_parameters.csv,c1,264.0,c1,584.7487301575167,1148.168875633606,616.96,4231.820582058205,0.9526656953295054,0.005070856248694855,31.575763733727374,198048.02686018002,31.757958657678433,198686.10243884707,0.9998807555776935,6.470058085254658e-06,31.549778037810107,200585.17892305297,32.2621405677519,202754.63014758276,592.4077294313066,621.0,1.0,0.9539576963467096
1,9.798105312737617,3.491092351052827,0.1427953388749592,0.022034304024769885,29.0,8000.8,15987202.559999999,8.928571428571429e-05,1.0,223.0,2.0,64.0,20.0,100.0,264.0,10.0,1000.0,1.0,1.0,two_nutrient_B_s264l64L20T100N1000_c2_parameters.csv,c2,264.0,c2,2.050692995495346,493.29997314163074,4.8371,2711.6035239423945,0.418965285822356,0.003661626823106273,45.16726101393477,59328.178898087106,27.52556802359331,88802.12124999751,-47.9349099160459,832.8192266068978,,,,,0.0,0.0,-97.9238472472646,
1,7.88422418457912,8.105507365149833,0.09282140816947827,0.019648243441566515,35.0,1030.0,8940107.2,8.928571428571429e-05,0.0,225.0,2.0,64.0,20.0,100.0,265.0,10.0,1000.0,1.0,1.0,two_nutrient_B_s265l64L20T100N1000_c1_parameters.csv,c1,265.0,c1,0.3208536817406091,27.457003625504765,1.2198,393.5502429842982,0.2637750871180331,0.0009306964396973924,45.85411263227665,22088.695027400976,12.563966479603422,1757.6796200172096,-48.660885020139524,833.352277094179,,,,,0.0,0.0,-98.65523808313692,
1,9.057094578110604,8.441609058971867,0.08567322071651892,0.025475893496634868,33.0,10000.0,0.0,8.928571428571429e-05,0.0,225.0,2.0,64.0,20.0,100.0,265.0,10.0,1000.0,1.0,1.0,two_nutrient_B_s265l64L20T100N1000_c2_parameters.csv,c2,265.0,c2,665.948537172564,509.59579077526433,699.3505,1978.6049102410248,0.9541434510993307,0.0019019713855571983,32.165665780898415,225697.76178989478,31.674389102693652,226290.36556696682,0.9999997411074424,6.702535634073919e-10,32.25481400772547,225859.4389893019,31.603408867844795,225584.1124590987,664.7211642638981,696.0,1.0,0.9550591440573248
1,5.438005134945228,19.475641398913737,0.10818499684926315,0.028815381940008964,57.0,1150.0,8707555.4,8.928571428571429e-05,0.0,206.0,2.0,64.0,20.0,100.0,266.0,10.0,1000.0,1.0,1.0,two_nutrient_B_s266l64L20T100N1000_c1_parameters.csv,c1,266.0,c1,737.1260602625435,2416.32374093777,828.679,2442.9454535453556,0.8897227657261015,0.003761601041463481,31.042132211014994,252770.4208465052,31.710948555889527,249715.2889652102,0.9999814433543567,2.181621147536402e-07,31.15624353827084,253478.78238390363,31.62292628504084,250386.40663797257,740.6014077482619,848.0,1.0,0.8733507166842711
1,19.093080299064074,10.567639574648528,0.1055626075156095,0.023776678426346495,29.0,10000.0,0.0,8.928571428571429e-05,0.0,206.0,2.0,64.0,20.0,100.0,266.0,10.0,1000.0,1.0,1.0,two_nutrient_B_s266l64L20T100N1000_c2_parameters.csv,c2,266.0,c2,0.020710339576987688,0.9172451684020377,0.0735,9.160613811381136,0.20760877750951856,0.00856803910464717,16.230109479719246,252.14523893303576,24.744338013026994,319.3522751255831,-48.96860979482678,833.4156298784209,,,,,0.0,0.0,-98.9635994205582,
1,13.569124361335817,4.209270783823595,0.11213494004771697,0.015354467482884613,72.0,26.6,130.44,8.928571428571429e-05,0.0,232.0,2.0,64.0,20.0,100.0,267.0,10.0,1000.0,1.0,1.0,two_nutrient_B_s267l64L20T100N1000_c1_parameters.csv,c1,267.0,c1,628.9931128413962,724.5033959082498,672.9937,1686.6057208820885,0.9360354094815568,0.0021459838001855643,30.71652645067908,210256.692901774,31.63695932196765,211803.03064166714,0.9999897809851934,1.6528034569031347e-07,30.922784932074745,213527.7188571834,31.574654693484742,211241.908176948,633.0820866646707,683.0,1.0,0.9269137432864871
1,27.983914393260484,5.495084571465339,0.17759338385017648,0.035507011863593174,46.0,8001.2,15980805.76,8.928571428571429e-05,0.0,232.0,2.0,64.0,20.0,100.0,267.0,10.0,1000.0,1.0,1.0,two_nutrient_B_s267l64L20T100N1000_c2_parameters.csv,c2,267.0,c2,0.015940883313234445,0.8175482195595509,0.0521,7.313916981698172,0.24180858229829363,0.011114222037131366,54.58888161777106,299.3545585827864,49.24991963970725,404.6294983330003,-48.97396960954952,833.4161733411162,,,,,0.0,0.0,-98.9689646745931,
1,11.774337481268459,11.296520405139022,0.08889290907087494,0.013755895138666527,52.0,2048.4,15806995.24,8.928571428571429e-05,4.0,212.0,2.0,64.0,20.0,100.0,268.0,10.0,1000.0,1.0,1.0,two_nutrient_B_s268l64L20T100N1000_c1_parameters.csv,c1,268.0,c1,533.1038593643863,893.1257156952166,570.3313,2180.9010304130425,0.9364172377032731,0.002801343455201924,31.367076488488294,179437.857311617,30.94136604621922,181661.87400242503,0.9996664720689933,3.713438291987678e-05,31.40774378993495,177247.69137051926,30.905488827006728,180972.5005570212,529.035823439457,577.0,1.0,0.9168731775380536
